currentTimeStep, cubeRomeo.position.x, cubeRomeo.position.y,alphaRomeo,degree,horizonForceRomeo,verticalForceRomeo, -frictionForceRomeo.x + horizonForceRomeo, -frictionForceRomeo.y + verticalForceRomeo, -frictionForceRomeo.z + zAxisForceRomeo
28.27826,-19.77177,0.7571906,-0.04045364,-2.317822,-0.7946978,19.63394,-0.9997519,19.62532,-2.351309E-08
28.28326,-19.76993,0.7572687,-0.04076143,-2.335458,-0.800706,19.63284,-1.003027,19.62427,-2.332299E-08
28.28826,-19.7681,0.7573469,-0.04106732,-2.352984,-0.8066763,19.63173,-1.006274,19.62322,-2.313306E-08
28.29325,-19.76628,0.7574251,-0.04137098,-2.370383,-0.8126023,19.63064,-1.009486,19.62217,-2.294331E-08
28.29825,-19.76447,0.7575034,-0.04167242,-2.387654,-0.8184842,19.62954,-1.012664,19.62113,-2.275375E-08
28.30325,-19.76268,0.7575817,-0.04197196,-2.404816,-0.8243282,19.62844,-1.015814,19.62009,-2.256437E-08
28.30825,-19.76089,0.7576599,-0.04226926,-2.42185,-0.8301281,19.62735,-1.01893,19.61906,-2.237518E-08
28.31325,-19.75912,0.7577382,-0.04256467,-2.438776,-0.8358901,19.62626,-1.022019,19.61803,-2.218617E-08
28.31825,-19.75737,0.7578164,-0.04285785,-2.455574,-0.8416079,19.62517,-1.025075,19.617,-2.199737E-08
28.32325,-19.75562,0.7578946,-0.0431488,-2.472245,-0.8472817,19.62408,-1.028099,19.61598,-2.180874E-08
28.32825,-19.75389,0.7579727,-0.04343785,-2.488806,-0.8529176,19.623,-1.031095,19.61496,-2.162031E-08
28.33325,-19.75217,0.7580508,-0.04372468,-2.50524,-0.8585095,19.62192,-1.03406,19.61395,-2.143207E-08
28.33825,-19.75047,0.7581288,-0.04400928,-2.521546,-0.8640573,19.62085,-1.036992,19.61294,-2.124403E-08
28.34325,-19.74878,0.7582067,-0.04429166,-2.537725,-0.869561,19.61977,-1.039893,19.61193,-2.105618E-08
28.34825,-19.7471,0.7582845,-0.04457213,-2.553795,-0.8750269,19.6187,-1.042768,19.61093,-2.086852E-08
28.35324,-19.74543,0.7583622,-0.04485038,-2.569737,-0.8804489,19.61764,-1.045612,19.60994,-2.068107E-08
28.35824,-19.74378,0.7584397,-0.0451264,-2.585552,-0.8858267,19.61658,-1.048425,19.60895,-2.049381E-08
28.36324,-19.74214,0.7585171,-0.04540019,-2.601239,-0.8911606,19.61552,-1.051207,19.60796,-2.030674E-08
28.36824,-19.74051,0.7585945,-0.04567177,-2.6168,-0.8964506,19.61446,-1.053958,19.60698,-2.011988E-08
28.37324,-19.7389,0.7586716,-0.04594112,-2.632232,-0.9016965,19.61341,-1.056679,19.60601,-1.993322E-08
28.37824,-19.73729,0.7587485,-0.04620856,-2.647555,-0.9069046,19.61237,-1.059376,19.60504,-1.974675E-08
28.38324,-19.7357,0.7588253,-0.04647377,-2.662751,-0.9120688,19.61132,-1.062044,19.60407,-1.956048E-08
28.38824,-19.73413,0.7589018,-0.04673676,-2.677819,-0.9171892,19.61028,-1.064681,19.60312,-1.937442E-08
28.39324,-19.73257,0.7589782,-0.04699753,-2.69276,-0.9222655,19.60925,-1.06729,19.60216,-1.918855E-08
28.39824,-19.73102,0.7590543,-0.04725607,-2.707573,-0.9272979,19.60822,-1.069869,19.60122,-1.900288E-08
28.40324,-19.72948,0.7591302,-0.04751238,-2.722259,-0.9322865,19.6072,-1.072419,19.60027,-1.881742E-08
28.40824,-19.72796,0.7592058,-0.04776647,-2.736817,-0.9372311,19.60618,-1.074941,19.59934,-1.863215E-08
28.41323,-19.72645,0.7592812,-0.04801834,-2.751248,-0.9421319,19.60517,-1.077434,19.59841,-1.844709E-08
28.41823,-19.72496,0.7593563,-0.04826798,-2.765552,-0.9469889,19.60416,-1.079899,19.59748,-1.826223E-08
28.42323,-19.72347,0.7594311,-0.04851539,-2.779727,-0.9518018,19.60316,-1.082336,19.59657,-1.807757E-08
28.42823,-19.72201,0.7595057,-0.04876058,-2.793776,-0.9565711,19.60216,-1.084746,19.59566,-1.78931E-08
28.43323,-19.72055,0.7595799,-0.04900354,-2.807696,-0.9612964,19.60117,-1.087127,19.59475,-1.770884E-08
28.43823,-19.71911,0.7596538,-0.04924396,-2.821471,-0.9659718,19.60019,-1.089476,19.59385,-1.752479E-08
28.44323,-19.71768,0.7597274,-0.04948216,-2.835119,-0.9706033,19.59921,-1.091797,19.59296,-1.734092E-08
28.44823,-19.71627,0.7598007,-0.04971812,-2.848639,-0.9751911,19.59823,-1.094091,19.59207,-1.715726E-08
28.45323,-19.71487,0.7598736,-0.04995186,-2.862031,-0.9797349,19.59727,-1.096358,19.59119,-1.697381E-08
28.45823,-19.71348,0.7599461,-0.05018337,-2.875296,-0.9842351,19.59631,-1.098599,19.59032,-1.679054E-08
28.46323,-19.71211,0.7600183,-0.05041267,-2.888433,-0.9886916,19.59535,-1.100814,19.58946,-1.660748E-08
28.46823,-19.71075,0.7600901,-0.05063973,-2.901443,-0.9931042,19.5944,-1.103003,19.5886,-1.642462E-08
28.47322,-19.70941,0.7601615,-0.05086425,-2.914307,-0.9974669,19.59346,-1.10516,19.58775,-1.624195E-08
28.47822,-19.70807,0.7602324,-0.05108654,-2.927043,-1.001786,19.59253,-1.10729,19.5869,-1.605948E-08
28.48322,-19.70676,0.760303,-0.05130661,-2.939652,-1.006061,19.5916,-1.109396,19.58606,-1.587721E-08
28.48822,-19.70545,0.7603732,-0.05152444,-2.952133,-1.010293,19.59068,-1.111476,19.58523,-1.569513E-08
28.49322,-19.70416,0.7604429,-0.05174005,-2.964487,-1.014481,19.58976,-1.113531,19.58441,-1.551325E-08
28.49822,-19.70288,0.7605122,-0.05195313,-2.976695,-1.018619,19.58885,-1.115555,19.58359,-1.533156E-08
28.50322,-19.70162,0.760581,-0.05216397,-2.988775,-1.022713,19.58795,-1.117555,19.58278,-1.515007E-08
28.50822,-19.70037,0.7606494,-0.05237258,-3.000728,-1.026764,19.58706,-1.119529,19.58198,-1.496876E-08
28.51322,-19.69914,0.7607173,-0.05257865,-3.012535,-1.030765,19.58617,-1.121474,19.58119,-1.478765E-08
28.51822,-19.69792,0.7607847,-0.05278249,-3.024214,-1.034722,19.5853,-1.123394,19.5804,-1.460673E-08
28.52322,-19.69671,0.7608516,-0.0529841,-3.035765,-1.038635,19.58443,-1.12529,19.57962,-1.4426E-08
28.52822,-19.69552,0.760918,-0.05318318,-3.047172,-1.042499,19.58356,-1.127156,19.57885,-1.424546E-08
28.53321,-19.69434,0.7609838,-0.05338002,-3.05845,-1.046319,19.58271,-1.128999,19.57809,-1.40651E-08
28.53821,-19.69317,0.7610492,-0.05357463,-3.0696,-1.050096,19.58186,-1.130818,19.57733,-1.388493E-08
28.54321,-19.69202,0.7611141,-0.05376671,-3.080605,-1.053823,19.58102,-1.132608,19.57659,-1.370495E-08
28.54821,-19.69089,0.7611784,-0.05395655,-3.091483,-1.057506,19.58019,-1.134374,19.57585,-1.352515E-08
28.55321,-19.68976,0.7612421,-0.05414416,-3.102232,-1.061146,19.57937,-1.136118,19.57511,-1.334553E-08
28.55821,-19.68866,0.7613053,-0.05432923,-3.112836,-1.064736,19.57856,-1.137833,19.57439,-1.31661E-08
28.56321,-19.68756,0.7613679,-0.05451207,-3.123312,-1.068282,19.57775,-1.139525,19.57368,-1.298684E-08
28.56821,-19.68648,0.7614299,-0.05469237,-3.133642,-1.071779,19.57695,-1.141188,19.57297,-1.280776E-08
28.57321,-19.68542,0.7614914,-0.05487044,-3.143845,-1.075232,19.57616,-1.14283,19.57227,-1.262886E-08
28.57821,-19.68436,0.7615522,-0.05504596,-3.153901,-1.078636,19.57538,-1.144443,19.57158,-1.245014E-08
28.58321,-19.68333,0.7616125,-0.05521926,-3.16383,-1.081995,19.57461,-1.146033,19.5709,-1.227159E-08
28.58821,-19.6823,0.7616721,-0.05539001,-3.173614,-1.085306,19.57385,-1.147596,19.57022,-1.209322E-08
28.5932,-19.6813,0.7617311,-0.05555853,-3.183269,-1.088573,19.5731,-1.149138,19.56956,-1.191501E-08
28.5982,-19.6803,0.7617894,-0.0557245,-3.192779,-1.09179,19.57235,-1.150651,19.5689,-1.173698E-08
28.6032,-19.67932,0.7618471,-0.05588825,-3.202161,-1.094964,19.57162,-1.152143,19.56825,-1.155912E-08
28.6082,-19.67836,0.7619042,-0.05604945,-3.211397,-1.098088,19.57089,-1.153608,19.56761,-1.138142E-08
28.6132,-19.6774,0.7619607,-0.05620842,-3.220505,-1.101169,19.57018,-1.155052,19.56698,-1.120389E-08
28.6182,-19.67647,0.7620165,-0.05636484,-3.229468,-1.1042,19.56947,-1.156468,19.56636,-1.102652E-08
28.6232,-19.67554,0.7620715,-0.05651904,-3.238303,-1.107187,19.56877,-1.157864,19.56575,-1.084932E-08
28.6282,-19.67464,0.762126,-0.05667069,-3.246991,-1.110125,19.56808,-1.159233,19.56514,-1.067227E-08
28.6332,-19.67374,0.7621797,-0.05682011,-3.255553,-1.11302,19.5674,-1.160581,19.56454,-1.049538E-08
28.6382,-19.67286,0.7622327,-0.05696699,-3.263968,-1.115865,19.56673,-1.161902,19.56396,-1.031866E-08
28.6432,-19.672,0.7622851,-0.05711164,-3.272256,-1.118667,19.56607,-1.163204,19.56338,-1.014208E-08
28.6482,-19.67115,0.7623367,-0.05725373,-3.280397,-1.121419,19.56542,-1.164479,19.56281,-9.965661E-09
28.65319,-19.67031,0.7623876,-0.05739329,-3.288393,-1.124122,19.56479,-1.165727,19.56225,-9.789393E-09
28.65819,-19.66949,0.7624378,-0.05753061,-3.296261,-1.126781,19.56415,-1.166956,19.5617,-9.613275E-09
28.66319,-19.66868,0.7624872,-0.05766539,-3.303983,-1.129391,19.56354,-1.168159,19.56116,-9.437303E-09
28.66819,-19.66789,0.7625359,-0.05779793,-3.311578,-1.131957,19.56293,-1.169342,19.56063,-9.261479E-09
28.67319,-19.66711,0.7625839,-0.05792793,-3.319026,-1.134474,19.56232,-1.1705,19.5601,-9.085798E-09
28.67819,-19.66635,0.7626311,-0.05805538,-3.326328,-1.136942,19.56174,-1.171631,19.55959,-8.910257E-09
28.68319,-19.6656,0.7626776,-0.05818061,-3.333503,-1.139366,19.56116,-1.172744,19.55909,-8.734861E-09
28.68819,-19.66486,0.7627233,-0.05830328,-3.340532,-1.14174,19.56059,-1.173831,19.55859,-8.559599E-09
28.69319,-19.66414,0.7627683,-0.05842341,-3.347415,-1.144066,19.56003,-1.174892,19.55811,-8.384475E-09
28.69819,-19.66344,0.7628124,-0.05854131,-3.35417,-1.146348,19.55948,-1.175935,19.55763,-8.209487E-09
28.70319,-19.66275,0.7628558,-0.05865666,-3.360779,-1.14858,19.55894,-1.176952,19.55716,-8.03463E-09
28.70819,-19.66207,0.7628984,-0.05876946,-3.367242,-1.150763,19.55842,-1.177945,19.5567,-7.859903E-09
28.71318,-19.66141,0.7629403,-0.05888004,-3.373578,-1.152903,19.5579,-1.178918,19.55626,-7.685303E-09
28.71818,-19.66076,0.7629813,-0.05898807,-3.379767,-1.154993,19.5574,-1.179868,19.55582,-7.510829E-09
28.72318,-19.66013,0.7630215,-0.05909355,-3.385811,-1.157034,19.5569,-1.180792,19.55539,-7.33648E-09
28.72818,-19.65952,0.7630609,-0.0591968,-3.391726,-1.159031,19.55642,-1.181697,19.55497,-7.162254E-09
28.73318,-19.65891,0.7630996,-0.0592975,-3.397496,-1.16098,19.55594,-1.182579,19.55456,-6.988147E-09
28.73818,-19.65833,0.7631373,-0.05939565,-3.40312,-1.162878,19.55548,-1.183435,19.55416,-6.814157E-09
28.74318,-19.65775,0.7631743,-0.05949125,-3.408597,-1.164728,19.55503,-1.184268,19.55377,-6.640282E-09
28.74818,-19.65719,0.7632104,-0.05958463,-3.413948,-1.166534,19.55459,-1.185082,19.55339,-6.466521E-09
28.75318,-19.65665,0.7632457,-0.05967546,-3.419152,-1.168291,19.55416,-1.185872,19.55302,-6.292871E-09
28.75818,-19.65612,0.7632802,-0.05976373,-3.42421,-1.169998,19.55374,-1.186638,19.55266,-6.119329E-09
28.76318,-19.65561,0.7633138,-0.05984947,-3.429122,-1.171656,19.55334,-1.187379,19.55231,-5.945894E-09
28.76818,-19.65511,0.7633466,-0.05993297,-3.433906,-1.173271,19.55294,-1.188103,19.55197,-5.772564E-09
28.77317,-19.65462,0.7633785,-0.06001392,-3.438545,-1.174837,19.55256,-1.188804,19.55164,-5.599336E-09
28.77817,-19.65416,0.7634096,-0.06009233,-3.443037,-1.176353,19.55219,-1.18948,19.55132,-5.426207E-09
28.78317,-19.6537,0.7634398,-0.06016818,-3.447383,-1.177819,19.55182,-1.190132,19.551,-5.253177E-09
28.78817,-19.65326,0.7634691,-0.06024181,-3.451602,-1.179243,19.55147,-1.190767,19.5507,-5.080241E-09
28.79317,-19.65284,0.7634976,-0.06031289,-3.455674,-1.180617,19.55113,-1.191379,19.55041,-4.907398E-09
28.79817,-19.65243,0.7635252,-0.06038142,-3.4596,-1.181942,19.55081,-1.191966,19.55013,-4.734646E-09
28.80317,-19.65203,0.763552,-0.06044739,-3.463381,-1.183218,19.55049,-1.19253,19.54986,-4.561983E-09
28.80817,-19.65165,0.7635778,-0.06051115,-3.467033,-1.18445,19.55019,-1.193077,19.5496,-4.389407E-09
28.81317,-19.65128,0.7636028,-0.06057235,-3.47054,-1.185633,19.54989,-1.193601,19.54935,-4.216913E-09
28.81817,-19.65093,0.7636269,-0.06063101,-3.473901,-1.186767,19.54961,-1.194101,19.54911,-4.044501E-09
28.82317,-19.6506,0.7636501,-0.06068711,-3.477115,-1.187852,19.54934,-1.194578,19.54888,-3.872168E-09
28.82817,-19.65028,0.7636724,-0.06074066,-3.480184,-1.188887,19.54908,-1.195031,19.54866,-3.699912E-09
28.83316,-19.64997,0.7636939,-0.06079199,-3.483124,-1.189879,19.54884,-1.195468,19.54844,-3.52773E-09
28.83816,-19.64968,0.7637144,-0.06084077,-3.485919,-1.190822,19.5486,-1.195881,19.54824,-3.355621E-09
28.84316,-19.6494,0.7637341,-0.06088699,-3.488568,-1.191715,19.54838,-1.196271,19.54805,-3.183581E-09
28.84816,-19.64914,0.7637528,-0.06093068,-3.491071,-1.192559,19.54817,-1.196639,19.54787,-3.011609E-09
28.85316,-19.64889,0.7637706,-0.0609718,-3.493427,-1.193354,19.54797,-1.196983,19.54771,-2.839703E-09
28.85816,-19.64866,0.7637876,-0.06101071,-3.495656,-1.194106,19.54778,-1.19731,19.54754,-2.66786E-09
28.86316,-19.64844,0.7638036,-0.06104705,-3.497739,-1.194808,19.5476,-1.197614,19.5474,-2.496078E-09
28.86816,-19.64824,0.7638187,-0.06108086,-3.499675,-1.195461,19.54744,-1.197895,19.54726,-2.324355E-09
28.87316,-19.64805,0.7638329,-0.06111211,-3.501466,-1.196065,19.54729,-1.198153,19.54713,-2.152689E-09
28.87816,-19.64788,0.7638462,-0.06114082,-3.503111,-1.19662,19.54715,-1.198389,19.54701,-1.981077E-09
28.88316,-19.64772,0.7638586,-0.06116729,-3.504628,-1.197132,19.54702,-1.198608,19.5469,-1.80952E-09
28.88815,-19.64758,0.7638701,-0.06119122,-3.505998,-1.197594,19.5469,-1.198804,19.5468,-1.638014E-09
28.89315,-19.64745,0.7638807,-0.06121259,-3.507223,-1.198007,19.54679,-1.198977,19.54671,-1.46656E-09
28.89815,-19.64734,0.7638903,-0.06123142,-3.508302,-1.19837,19.5467,-1.199127,19.54664,-1.295156E-09
28.90315,-19.64724,0.763899,-0.0612477,-3.509234,-1.198685,19.54662,-1.199254,19.54657,-1.123806E-09
28.90815,-19.64716,0.7639068,-0.06126143,-3.510021,-1.19895,19.54655,-1.199359,19.54651,-9.52514E-10
28.91315,-19.64709,0.7639138,-0.06127292,-3.51068,-1.199172,19.54649,-1.199447,19.54646,-7.812908E-10
28.91815,-19.64704,0.7639197,-0.06128187,-3.511193,-1.199345,19.54645,-1.199512,19.54643,-6.101616E-10
28.92315,-19.647,0.7639248,-0.06128827,-3.511559,-1.199468,19.54642,-1.199555,19.5464,-4.391966E-10
28.92815,-19.64698,0.7639289,-0.06129213,-3.51178,-1.199543,19.54639,-1.199575,19.54639,-2.686494E-10
28.93315,-19.64697,0.7639321,-0.06129343,-3.511855,-1.199568,19.54638,-1.199572,19.54638,-1.005245E-10
28.93815,-19.64698,0.7639344,-0.06129218,-3.511783,-1.199543,19.54639,-1.19954,19.54638,-8.164493E-11
28.94315,-19.647,0.7639357,-0.0612887,-3.511584,-1.199476,19.5464,-1.199448,19.5464,-2.486575E-10
28.94814,-19.64704,0.7639362,-0.06128268,-3.511239,-1.199359,19.54643,-1.19928,19.54642,-4.190028E-10
28.95314,-19.64709,0.7639357,-0.0612741,-3.510747,-1.199193,19.54646,-1.199036,19.54647,-5.897512E-10
28.95814,-19.64715,0.7639344,-0.06126298,-3.51011,-1.198978,19.54651,-1.198716,19.54652,-7.605782E-10
28.96314,-19.64724,0.763932,-0.0612493,-3.509327,-1.198714,19.54658,-1.19832,19.54659,-9.31385E-10
28.96814,-19.64733,0.7639288,-0.0612334,-3.508415,-1.198406,19.54665,-1.197855,19.54667,-1.102124E-09
28.97314,-19.64744,0.7639247,-0.06121495,-3.507358,-1.198049,19.54674,-1.197314,19.54676,-1.272764E-09
28.97814,-19.64757,0.7639197,-0.06119395,-3.506155,-1.197643,19.54683,-1.196698,19.54687,-1.443282E-09
28.98314,-19.64771,0.7639137,-0.06117039,-3.504805,-1.197188,19.54694,-1.196006,19.54699,-1.613657E-09
28.98814,-19.64787,0.7639068,-0.06114429,-3.50331,-1.196683,19.54706,-1.195239,19.54713,-1.783869E-09
28.99314,-19.64804,0.763899,-0.06111564,-3.501668,-1.196129,19.5472,-1.194396,19.54728,-1.9539E-09
28.99814,-19.64822,0.7638903,-0.06108476,-3.499899,-1.195532,19.54734,-1.193484,19.54744,-2.123732E-09
29.00314,-19.64842,0.7638807,-0.06105134,-3.497984,-1.194886,19.5475,-1.192496,19.54761,-2.293349E-09
29.00813,-19.64864,0.7638702,-0.06101536,-3.495922,-1.19419,19.54767,-1.191434,19.5478,-2.462734E-09
29.01313,-19.64887,0.7638588,-0.06097683,-3.493715,-1.193445,19.54785,-1.190296,19.548,-2.63187E-09
29.01813,-19.64911,0.7638465,-0.06093607,-3.49138,-1.192657,19.54804,-1.189089,19.54822,-2.80074E-09
29.02313,-19.64937,0.7638332,-0.06089276,-3.488898,-1.19182,19.54824,-1.187808,19.54844,-2.969329E-09
29.02813,-19.64965,0.7638191,-0.06084691,-3.486271,-1.190933,19.54846,-1.186451,19.54869,-3.137621E-09
29.03313,-19.64994,0.7638041,-0.0607985,-3.483498,-1.189997,19.54868,-1.18502,19.54894,-3.305598E-09
29.03813,-19.65024,0.7637882,-0.06074787,-3.480597,-1.189018,19.54892,-1.183521,19.54921,-3.473245E-09
29.04313,-19.65056,0.7637714,-0.06069469,-3.477549,-1.18799,19.54917,-1.181947,19.54949,-3.640546E-09
29.04813,-19.65089,0.7637538,-0.06063895,-3.474356,-1.186912,19.54943,-1.180298,19.54978,-3.807486E-09
29.05313,-19.65124,0.7637352,-0.06058067,-3.471017,-1.185785,19.5497,-1.178576,19.55008,-3.974048E-09
29.05813,-19.6516,0.7637158,-0.06052016,-3.46755,-1.184615,19.54998,-1.176785,19.5504,-4.140216E-09
29.06313,-19.65198,0.7636955,-0.0604571,-3.463937,-1.183395,19.55028,-1.174921,19.55073,-4.305976E-09
29.06812,-19.65237,0.7636744,-0.06039149,-3.460177,-1.182126,19.55058,-1.172982,19.55108,-4.471312E-09
29.07312,-19.65278,0.7636524,-0.06032365,-3.45629,-1.180814,19.5509,-1.170977,19.55143,-4.636207E-09
29.07812,-19.6532,0.7636295,-0.06025326,-3.452258,-1.179453,19.55123,-1.168898,19.5518,-4.800649E-09
29.08312,-19.65364,0.7636058,-0.06018064,-3.448097,-1.178048,19.55156,-1.166752,19.55218,-4.96462E-09
29.08812,-19.65409,0.7635812,-0.06010548,-3.44379,-1.176594,19.55191,-1.164532,19.55257,-5.128105E-09
29.09312,-19.65455,0.7635558,-0.06002776,-3.439337,-1.175091,19.55227,-1.16224,19.55297,-5.29109E-09
29.09812,-19.65503,0.7635296,-0.05994781,-3.434757,-1.173544,19.55264,-1.159881,19.55339,-5.453561E-09
29.10312,-19.65553,0.7635025,-0.05986532,-3.43003,-1.171948,19.55302,-1.15745,19.55382,-5.615501E-09
29.10812,-19.65603,0.7634746,-0.05978059,-3.425176,-1.170309,19.55341,-1.154953,19.55426,-5.776897E-09
29.11312,-19.65656,0.7634459,-0.05969332,-3.420175,-1.168621,19.55382,-1.152383,19.55471,-5.937734E-09
29.11812,-19.65709,0.7634163,-0.05960382,-3.415047,-1.166889,19.55423,-1.149748,19.55517,-6.097998E-09
29.12312,-19.65764,0.763386,-0.05951177,-3.409773,-1.165107,19.55465,-1.147041,19.55564,-6.257673E-09
29.12811,-19.65821,0.7633548,-0.05941749,-3.404371,-1.163283,19.55508,-1.144268,19.55613,-6.416748E-09
29.13311,-19.65879,0.7633229,-0.05932065,-3.398823,-1.161409,19.55552,-1.141425,19.55663,-6.575206E-09
29.13811,-19.65938,0.7632902,-0.0592216,-3.393148,-1.159492,19.55598,-1.138516,19.55713,-6.733035E-09
29.14311,-19.65999,0.7632566,-0.05911999,-3.387326,-1.157525,19.55644,-1.135537,19.55765,-6.890219E-09
29.14811,-19.66061,0.7632223,-0.05901615,-3.381376,-1.155515,19.55691,-1.132493,19.55818,-7.046746E-09
29.15311,-19.66125,0.7631872,-0.05890977,-3.375281,-1.153456,19.55739,-1.129379,19.55872,-7.202601E-09
29.15811,-19.6619,0.7631513,-0.05880115,-3.369058,-1.151353,19.55789,-1.126201,19.55927,-7.357771E-09
29.16311,-19.66256,0.7631148,-0.05869031,-3.362707,-1.149207,19.55839,-1.12296,19.55983,-7.512243E-09
29.16811,-19.66324,0.7630774,-0.05857691,-3.35621,-1.147012,19.5589,-1.119649,19.5604,-7.666006E-09
29.17311,-19.66393,0.7630393,-0.05846129,-3.349585,-1.144773,19.55942,-1.116275,19.56099,-7.819043E-09
29.17811,-19.66464,0.7630004,-0.05834344,-3.342833,-1.142491,19.55995,-1.112838,19.56158,-7.971345E-09
29.18311,-19.66536,0.7629609,-0.05822336,-3.335953,-1.140166,19.56048,-1.109338,19.56218,-8.122896E-09
29.1881,-19.66609,0.7629206,-0.05810073,-3.328926,-1.137791,19.56103,-1.10577,19.56279,-8.273686E-09
29.1931,-19.66684,0.7628796,-0.05797587,-3.321773,-1.135372,19.56159,-1.102139,19.56341,-8.4237E-09
29.1981,-19.6676,0.7628378,-0.05784878,-3.314491,-1.132911,19.56215,-1.098448,19.56404,-8.572927E-09
29.2031,-19.66838,0.7627954,-0.05771947,-3.307082,-1.130406,19.56272,-1.094694,19.56468,-8.721355E-09
29.2081,-19.66916,0.7627523,-0.05758792,-3.299545,-1.127857,19.5633,-1.09088,19.56533,-8.868973E-09
29.2131,-19.66996,0.7627085,-0.05745414,-3.29188,-1.125265,19.56389,-1.087004,19.56598,-9.015769E-09
29.2181,-19.67078,0.762664,-0.05731782,-3.284069,-1.122624,19.56449,-1.083062,19.56665,-9.161731E-09
29.2231,-19.67161,0.7626189,-0.05717927,-3.276131,-1.119939,19.5651,-1.079059,19.56732,-9.306845E-09
29.2281,-19.67245,0.7625731,-0.05703849,-3.268065,-1.117211,19.56571,-1.074997,19.56801,-9.451102E-09
29.2331,-19.67331,0.7625267,-0.05689548,-3.259871,-1.114439,19.56634,-1.070874,19.5687,-9.594489E-09
29.2381,-19.67418,0.7624796,-0.05675024,-3.251549,-1.111624,19.56697,-1.066693,19.5694,-9.736997E-09
29.2431,-19.67506,0.7624319,-0.05660277,-3.2431,-1.108765,19.5676,-1.062452,19.57011,-9.878613E-09
29.24809,-19.67596,0.7623835,-0.05645308,-3.234523,-1.105863,19.56825,-1.058153,19.57082,-1.001933E-08
29.25309,-19.67687,0.7623346,-0.05630147,-3.225837,-1.102923,19.5689,-1.053801,19.57154,-1.015914E-08
29.25809,-19.67779,0.7622851,-0.05614763,-3.217022,-1.099941,19.56956,-1.049392,19.57228,-1.029802E-08
29.26309,-19.67872,0.7622349,-0.05599157,-3.208081,-1.096914,19.57022,-1.044924,19.57301,-1.043597E-08
29.26809,-19.67967,0.7621842,-0.05583328,-3.199011,-1.093844,19.5709,-1.040399,19.57376,-1.057298E-08
29.27309,-19.68063,0.7621329,-0.05567275,-3.189814,-1.090731,19.57158,-1.035817,19.57451,-1.070904E-08
29.27809,-19.6816,0.762081,-0.05551032,-3.180507,-1.08758,19.57226,-1.031185,19.57527,-1.084414E-08
29.28309,-19.68259,0.7620285,-0.05534567,-3.171073,-1.084386,19.57296,-1.026496,19.57603,-1.097826E-08
29.28809,-19.68359,0.7619755,-0.05517877,-3.161511,-1.081148,19.57366,-1.02175,19.57681,-1.111141E-08
29.29309,-19.6846,0.761922,-0.05500966,-3.151821,-1.077866,19.57436,-1.016949,19.57759,-1.124357E-08
29.29809,-19.68563,0.7618679,-0.05483864,-3.142022,-1.074548,19.57507,-1.012099,19.57837,-1.137473E-08
29.30309,-19.68666,0.7618133,-0.05466538,-3.132096,-1.071185,19.57579,-1.007194,19.57916,-1.150488E-08
29.30808,-19.68771,0.7617583,-0.05449022,-3.122059,-1.067786,19.57652,-1.00224,19.57996,-1.163402E-08
29.31308,-19.68878,0.7617027,-0.05431282,-3.111896,-1.064342,19.57724,-0.9972318,19.58076,-1.176213E-08
29.31808,-19.68985,0.7616466,-0.05413352,-3.101622,-1.060861,19.57798,-0.9921757,19.58156,-1.188921E-08
29.32308,-19.69094,0.76159,-0.05395199,-3.091222,-1.057337,19.57872,-0.9870659,19.58238,-1.201526E-08
29.32808,-19.69204,0.761533,-0.05376855,-3.080711,-1.053775,19.57946,-0.9819089,19.58319,-1.214025E-08
29.33308,-19.69315,0.7614754,-0.05358289,-3.070073,-1.05017,19.58021,-0.976699,19.58401,-1.226419E-08
29.33808,-19.69427,0.7614175,-0.05339531,-3.059326,-1.046527,19.58097,-0.9714425,19.58484,-1.238707E-08
29.34308,-19.69541,0.7613591,-0.05320583,-3.048469,-1.042846,19.58173,-0.9661401,19.58567,-1.250887E-08
29.34808,-19.69655,0.7613003,-0.05301411,-3.037485,-1.039122,19.58249,-0.9607857,19.58651,-1.26296E-08
29.35308,-19.69771,0.761241,-0.05282049,-3.026391,-1.035361,19.58326,-0.9553859,19.58735,-1.274925E-08
29.35808,-19.69888,0.7611814,-0.05262496,-3.015188,-1.031561,19.58404,-0.949941,19.58819,-1.286781E-08
29.36308,-19.70007,0.7611213,-0.05242752,-3.003875,-1.027725,19.58481,-0.9444516,19.58904,-1.298527E-08
29.36807,-19.70126,0.7610609,-0.05222785,-2.992435,-1.023844,19.58559,-0.9389115,19.58989,-1.310162E-08
29.37307,-19.70247,0.7610001,-0.05202627,-2.980886,-1.019927,19.58638,-0.9333276,19.59074,-1.321686E-08
29.37807,-19.70369,0.7609389,-0.05182279,-2.969227,-1.015971,19.58717,-0.9277,19.5916,-1.333099E-08
29.38307,-19.70492,0.7608774,-0.05161739,-2.957459,-1.011978,19.58796,-0.9220293,19.59246,-1.3444E-08
29.38807,-19.70616,0.7608156,-0.05141009,-2.945581,-1.007948,19.58876,-0.9163157,19.59333,-1.355588E-08
29.39307,-19.70741,0.7607533,-0.05120087,-2.933594,-1.00388,19.58956,-0.9105595,19.59419,-1.366662E-08
29.39807,-19.70868,0.7606908,-0.05098975,-2.921498,-0.9997742,19.59036,-0.9047612,19.59506,-1.377623E-08
29.40307,-19.70996,0.760628,-0.05077672,-2.909292,-0.9956309,19.59117,-0.8989211,19.59593,-1.38847E-08
