currentTimeStep, cubeJulia.position.x, cubeJulia.position.y, alphaJulia, degree, horizonForceJulia, verticalForceJulia, -frictionForceJulia.x + horizonForceJulia, -frictionForceJulia.y + verticalForceJulia, -frictionForceJulia.z + zAxisForceJulia
39.93933,-21.53544,0.7519888,0.004050304,0.2320653,0.07959135,19.6506,-0.05818284,19.65115,1.137184E-09
39.94933,-21.53391,0.7519832,0.003796543,0.2175259,0.07460474,19.65061,-0.06303015,19.65112,1.133907E-09
39.95933,-21.53239,0.751978,0.003542782,0.2029864,0.06961813,19.65061,-0.0678624,19.65108,1.1298E-09
39.96933,-21.53087,0.7519732,0.003289339,0.1884652,0.06463775,19.65061,-0.07267761,19.65105,1.125659E-09
39.97934,-21.52935,0.7519688,0.003035896,0.1739441,0.05965738,19.6506,-0.07748203,19.651,1.121478E-09
39.98934,-21.52783,0.7519647,0.002782772,0.1594411,0.05468325,19.65059,-0.08226953,19.65096,1.117263E-09
39.99934,-21.52632,0.7519611,0.002529648,0.1449381,0.04970913,19.65057,-0.08704638,19.6509,1.113007E-09
40.00934,-21.5248,0.7519578,0.002276842,0.1304534,0.04474126,19.65055,-0.09179324,19.65084,1.106222E-09
40.01934,-21.52328,0.7519549,0.002024354,0.1159869,0.03977966,19.65052,-0.09653644,19.65078,1.101897E-09
40.02935,-21.52177,0.7519524,0.001771866,0.1015204,0.03481806,19.65049,-0.1012737,19.65071,1.098409E-09
40.03935,-21.52026,0.7519503,0.001519696,0.08707216,0.02986274,19.65045,-0.1059958,19.65064,1.095143E-09
40.04935,-21.51875,0.7519485,0.001267844,0.07264213,0.02491367,19.65041,-0.1106975,19.65057,1.091255E-09
40.05935,-21.51724,0.7519472,0.001016311,0.0582303,0.01997088,19.65036,-0.1153803,19.65048,1.086896E-09
40.06936,-21.51573,0.7519462,0.0007647768,0.04381848,0.01502811,19.65031,-0.1200529,19.6504,1.082504E-09
40.07936,-21.51422,0.7519456,0.0005135611,0.02942489,0.01009161,19.65025,-0.1247089,19.65031,1.078081E-09
40.08936,-21.51272,0.7519454,0.0002626635,0.01504951,0.005161388,19.65019,-0.1293486,19.65021,1.073624E-09
40.09936,-21.51122,0.7519456,1.208379E-05,0.0006923503,0.0002374481,19.65013,-0.133972,19.65011,1.069142E-09
40.10936,-21.50971,0.7519461,-0.0002381779,-0.01364659,-0.00468021,19.65005,-0.1385792,19.65001,1.064627E-09
40.11937,-21.50821,0.751947,-0.0004881217,-0.02796731,-0.009591582,19.64998,-0.1431701,19.6499,1.06008E-09
40.12937,-21.50672,0.7519483,-0.0007377476,-0.04226982,-0.01449667,19.6499,-0.147745,19.64979,1.055507E-09
40.13937,-21.50522,0.75195,-0.0009870555,-0.05655411,-0.01939546,19.64981,-0.1523038,19.64967,1.050903E-09
40.14937,-21.50373,0.751952,-0.001236046,-0.07082019,-0.02428797,19.64972,-0.1568466,19.64955,1.046271E-09
40.15937,-21.50224,0.7519544,-0.001484718,-0.08506806,-0.02917418,19.64963,-0.1613735,19.64942,1.041611E-09
40.16938,-21.50075,0.7519571,-0.001733072,-0.0992977,-0.03405409,19.64953,-0.1658847,19.64929,1.036925E-09
40.17938,-21.49926,0.7519603,-0.001981108,-0.1135091,-0.0389277,19.64943,-0.1703801,19.64915,1.032213E-09
40.18938,-21.49777,0.7519638,-0.002228827,-0.1277024,-0.04379501,19.64932,-0.1748598,19.64901,1.027474E-09
40.19938,-21.49629,0.7519677,-0.002476227,-0.1418774,-0.04865602,19.64921,-0.1793239,19.64887,1.022711E-09
40.20938,-21.49481,0.7519719,-0.002722993,-0.156016,-0.05350447,19.6491,-0.1837663,19.64872,1.017922E-09
40.21939,-21.49333,0.7519765,-0.00296944,-0.1701364,-0.05834661,19.64897,-0.1881932,19.64857,1.013108E-09
40.22939,-21.49186,0.7519814,-0.003215569,-0.1842385,-0.06318245,19.64885,-0.1926048,19.64842,1.008269E-09
40.23939,-21.49038,0.7519867,-0.00346138,-0.1983225,-0.06801197,19.64872,-0.1970011,19.64826,1.003404E-09
40.24939,-21.48891,0.7519924,-0.003706556,-0.21237,-0.07282893,19.64859,-0.201376,19.64809,9.985222E-10
40.2594,-21.48744,0.7519984,-0.003951414,-0.2263994,-0.07763956,19.64845,-0.2057358,19.64792,9.936154E-10
40.2694,-21.48598,0.7520047,-0.004195955,-0.2404105,-0.08244389,19.64831,-0.2100806,19.64775,9.886845E-10
40.2794,-21.48451,0.7520114,-0.00443986,-0.2543852,-0.08723563,19.64816,-0.2143915,19.64758,9.813919E-10
40.2894,-21.48305,0.7520185,-0.004683129,-0.2683235,-0.09201481,19.64801,-0.2186941,19.6474,9.764227E-10
40.2994,-21.4816,0.7520258,-0.004926079,-0.2822435,-0.09678766,19.64785,-0.2229864,19.64721,9.722523E-10
40.30941,-21.48014,0.7520335,-0.005168713,-0.2961454,-0.1015542,19.6477,-0.2272654,19.64703,9.682954E-10
40.31941,-21.47869,0.7520416,-0.005410711,-0.3100109,-0.1063082,19.64753,-0.23152,19.64684,9.636081E-10
40.32941,-21.47724,0.75205,-0.005652391,-0.3238582,-0.1110558,19.64737,-0.2357578,19.64664,9.584756E-10
40.33941,-21.47579,0.7520587,-0.005893436,-0.337669,-0.1157908,19.64719,-0.239975,19.64644,9.533255E-10
40.34941,-21.47435,0.7520677,-0.006133845,-0.3514434,-0.1205133,19.64702,-0.2441717,19.64624,9.48158E-10
40.35942,-21.47291,0.7520771,-0.006373936,-0.3651997,-0.1252294,19.64684,-0.2483541,19.64604,9.429735E-10
40.36942,-21.47148,0.7520868,-0.006613392,-0.3789195,-0.129933,19.64666,-0.2525163,19.64583,9.377703E-10
40.37942,-21.47004,0.7520968,-0.006852212,-0.3926028,-0.1346239,19.64647,-0.2566582,19.64562,9.325511E-10
40.38942,-21.46861,0.7521072,-0.007090715,-0.406268,-0.1393085,19.64628,-0.2607861,19.6454,9.273142E-10
40.39943,-21.46719,0.7521179,-0.007328582,-0.4198968,-0.1439805,19.64609,-0.2648941,19.64518,9.220649E-10
40.40943,-21.46576,0.7521288,-0.007565813,-0.4334891,-0.14864,19.64589,-0.268982,19.64496,9.167984E-10
40.41943,-21.46434,0.7521402,-0.007802409,-0.4470451,-0.1532868,19.64569,-0.2730502,19.64474,9.115208E-10
40.42943,-21.46293,0.7521518,-0.008038688,-0.4605829,-0.1579273,19.64548,-0.2771048,19.64451,9.062269E-10
40.43943,-21.46151,0.7521637,-0.008274331,-0.4740842,-0.1625552,19.64528,-0.2811397,19.64428,9.009201E-10
40.44944,-21.4601,0.7521759,-0.008509338,-0.4875492,-0.1671705,19.64506,-0.2851551,19.64404,8.956032E-10
40.45944,-21.4587,0.7521884,-0.00874371,-0.5009777,-0.1717732,19.64485,-0.289151,19.6438,8.902714E-10
40.46944,-21.4573,0.7522013,-0.008977446,-0.5143697,-0.1763633,19.64463,-0.2931275,19.64356,8.84928E-10
40.47944,-21.4559,0.7522144,-0.009210547,-0.5277255,-0.1809408,19.64441,-0.2970849,19.64332,8.795735E-10
40.48944,-21.4545,0.7522278,-0.009443012,-0.5410447,-0.1855057,19.64418,-0.3010231,19.64307,8.742083E-10
40.49945,-21.45311,0.7522415,-0.009674842,-0.5543276,-0.1900581,19.64395,-0.3049422,19.64282,8.688325E-10
40.50945,-21.45173,0.7522554,-0.009906036,-0.567574,-0.1945978,19.64372,-0.3088425,19.64257,8.634446E-10
40.51945,-21.45034,0.7522697,-0.01013659,-0.5807841,-0.1991249,19.64348,-0.3127238,19.64231,8.580472E-10
40.52945,-21.44897,0.7522842,-0.01036652,-0.5939577,-0.2036394,19.64325,-0.3165865,19.64206,8.526383E-10
40.53946,-21.44759,0.752299,-0.01059581,-0.6070949,-0.2081412,19.643,-0.3204306,19.64179,8.472233E-10
40.54946,-21.44622,0.7523141,-0.01082446,-0.6201958,-0.2126305,19.64276,-0.3242561,19.64153,8.418002E-10
40.55946,-21.44485,0.7523295,-0.01105248,-0.6332603,-0.2171072,19.64251,-0.3280632,19.64126,8.363668E-10
40.56946,-21.44349,0.7523451,-0.01127954,-0.64627,-0.221565,19.64226,-0.3318341,19.64099,8.286211E-10
40.57946,-21.44213,0.7523609,-0.01150597,-0.6592434,-0.2260102,19.642,-0.3356027,19.64072,8.239945E-10
40.58947,-21.44078,0.7523771,-0.01173176,-0.6721804,-0.2304429,19.64175,-0.3393546,19.64045,8.195877E-10
40.59947,-21.43943,0.7523935,-0.01195692,-0.685081,-0.2348629,19.64149,-0.3430851,19.64017,8.145964E-10
40.60947,-21.43808,0.7524101,-0.01218112,-0.6979269,-0.239264,19.64123,-0.3467893,19.63989,8.092216E-10
40.61947,-21.43674,0.752427,-0.01240469,-0.7107365,-0.2436526,19.64096,-0.3504759,19.63961,8.038432E-10
40.62947,-21.4354,0.7524441,-0.01262762,-0.7235096,-0.2480285,19.64069,-0.3541449,19.63933,7.98455E-10
40.63948,-21.43407,0.7524616,-0.0128496,-0.736228,-0.2523855,19.64042,-0.35779,19.63905,7.930614E-10
40.64948,-21.43274,0.7524792,-0.01307095,-0.7489102,-0.25673,19.64015,-0.3614178,19.63876,7.876631E-10
40.65948,-21.43142,0.7524971,-0.01329166,-0.7615559,-0.2610618,19.63987,-0.3650283,19.63847,7.822606E-10
40.66948,-21.4301,0.7525151,-0.01351141,-0.774147,-0.2653748,19.63959,-0.3686153,19.63818,7.76854E-10
40.67949,-21.42879,0.7525334,-0.01373053,-0.7867016,-0.2696752,19.63931,-0.3721853,19.63788,7.714439E-10
40.68949,-21.42748,0.752552,-0.0139487,-0.7992017,-0.2739567,19.63903,-0.375732,19.63759,7.660283E-10
40.69949,-21.42618,0.7525707,-0.01416623,-0.8116653,-0.2782256,19.63874,-0.3792619,19.63729,7.606141E-10
40.70949,-21.42488,0.7525897,-0.01438281,-0.8240743,-0.2824757,19.63845,-0.3827689,19.63699,7.551955E-10
40.71949,-21.42358,0.7526089,-0.01459875,-0.8364469,-0.2867131,19.63816,-0.3862593,19.63669,7.497726E-10
40.7295,-21.42229,0.7526283,-0.01481374,-0.848765,-0.2909317,19.63787,-0.3897268,19.63639,7.4435E-10
40.7395,-21.42101,0.7526479,-0.0150281,-0.8610465,-0.2951376,19.63758,-0.393178,19.63608,7.389239E-10
40.7495,-21.41973,0.7526677,-0.0152415,-0.8732735,-0.2993247,19.63728,-0.3965956,19.63577,7.314006E-10
40.7595,-21.41845,0.7526876,-0.01545394,-0.8854458,-0.3034929,19.63698,-0.4000019,19.63546,7.259802E-10
40.7695,-21.41718,0.7527078,-0.01566576,-0.8975818,-0.3076486,19.63668,-0.4033961,19.63516,7.212996E-10
40.77951,-21.41592,0.7527282,-0.01587662,-0.9096631,-0.3117854,19.63638,-0.4067694,19.63485,7.168215E-10
40.78951,-21.41466,0.7527488,-0.01608652,-0.9216897,-0.3159033,19.63607,-0.4101173,19.63453,7.116935E-10
40.79951,-21.4134,0.7527695,-0.01629579,-0.9336801,-0.3200086,19.63577,-0.4134476,19.63422,7.061967E-10
40.80951,-21.41216,0.7527905,-0.01650379,-0.9455975,-0.3240888,19.63545,-0.416739,19.6339,6.985686E-10
40.81952,-21.41091,0.7528116,-0.01671115,-0.9574785,-0.3281565,19.63515,-0.4200297,19.63359,6.938385E-10
40.82952,-21.40968,0.7528328,-0.01691756,-0.9693049,-0.3322052,19.63483,-0.4233,19.63327,6.893172E-10
40.83952,-21.40844,0.7528543,-0.01712302,-0.9810767,-0.3362351,19.63452,-0.4265455,19.63295,6.842587E-10
40.84952,-21.40722,0.7528759,-0.01732784,-0.9928121,-0.3402524,19.6342,-0.4297741,19.63263,6.788557E-10
40.85952,-21.40599,0.7528976,-0.01753171,-1.004493,-0.3442509,19.63389,-0.4329814,19.63231,6.734545E-10
40.86953,-21.40478,0.7529196,-0.01773462,-1.016119,-0.3482305,19.63357,-0.4361676,19.63199,6.680561E-10
40.87953,-21.40356,0.7529416,-0.01793658,-1.027691,-0.3521912,19.63325,-0.4393328,19.63166,6.62662E-10
40.88953,-21.40236,0.7529638,-0.01813759,-1.039208,-0.3561331,19.63293,-0.4424771,19.63134,6.572697E-10
40.89953,-21.40116,0.7529861,-0.01833764,-1.05067,-0.3600561,19.63261,-0.4456006,19.63101,6.518813E-10
40.90953,-21.39997,0.7530086,-0.01853675,-1.062077,-0.3639603,19.63228,-0.4487034,19.63069,6.464961E-10
40.91954,-21.39878,0.7530312,-0.01873489,-1.07343,-0.3678457,19.63196,-0.4517857,19.63036,6.411175E-10
40.92954,-21.39759,0.753054,-0.01893209,-1.084729,-0.3717122,19.63163,-0.4548475,19.63003,6.357428E-10
40.93954,-21.39642,0.7530769,-0.01912833,-1.095973,-0.3755599,19.6313,-0.457889,19.6297,6.303724E-10
40.94954,-21.39525,0.7530999,-0.01932362,-1.107162,-0.3793887,19.63097,-0.4609102,19.62937,6.250084E-10
40.95955,-21.39408,0.753123,-0.01951795,-1.118296,-0.3831986,19.63065,-0.4639114,19.62905,6.196492E-10
40.96955,-21.39292,0.7531462,-0.01971133,-1.129376,-0.3869897,19.63031,-0.4668926,19.62871,6.142962E-10
40.97955,-21.39177,0.7531695,-0.01990376,-1.140401,-0.390762,19.62998,-0.469854,19.62838,6.089506E-10
40.98955,-21.39062,0.753193,-0.02009523,-1.151372,-0.3945155,19.62965,-0.4727955,19.62805,6.036097E-10
40.99955,-21.38948,0.7532165,-0.02028575,-1.162288,-0.3982501,19.62932,-0.4757175,19.62772,5.982757E-10
41.00956,-21.38834,0.7532401,-0.02047532,-1.173149,-0.4019659,19.62898,-0.4786199,19.62739,5.92949E-10
41.01956,-21.38721,0.7532638,-0.02066362,-1.183938,-0.4056565,19.62865,-0.4814868,19.62705,5.857579E-10
41.02956,-21.38609,0.7532877,-0.02085096,-1.194672,-0.4093284,19.62831,-0.4843478,19.62672,5.811218E-10
41.03956,-21.38497,0.7533116,-0.02103735,-1.205351,-0.4129815,19.62798,-0.4871908,19.62639,5.766708E-10
41.04956,-21.38386,0.7533355,-0.02122278,-1.215976,-0.4166156,19.62764,-0.4900116,19.62606,5.716368E-10
41.05957,-21.38275,0.7533596,-0.02140694,-1.226528,-0.4202248,19.6273,-0.4928056,19.62572,5.662881E-10
41.06957,-21.38165,0.7533838,-0.02159015,-1.237025,-0.4238151,19.62697,-0.4955807,19.62539,5.60949E-10
41.07957,-21.38056,0.753408,-0.02177241,-1.247467,-0.4273866,19.62663,-0.4983372,19.62506,5.556209E-10
41.08957,-21.37947,0.7534322,-0.02195372,-1.257855,-0.4309392,19.62629,-0.501075,19.62472,5.503011E-10
41.09958,-21.3784,0.7534565,-0.02213375,-1.26817,-0.4344668,19.62595,-0.503788,19.62439,5.449909E-10
41.10958,-21.37732,0.7534809,-0.02231282,-1.278431,-0.4379755,19.62561,-0.5064826,19.62406,5.396913E-10
41.11958,-21.37625,0.7535053,-0.02249095,-1.288636,-0.4414654,19.62527,-0.509159,19.62372,5.34403E-10
41.12958,-21.37519,0.7535298,-0.0226678,-1.298769,-0.4449303,19.62493,-0.511811,19.62339,5.291258E-10
41.13958,-21.37414,0.7535543,-0.0228437,-1.308848,-0.4483764,19.62459,-0.5144448,19.62306,5.238592E-10
41.14959,-21.37309,0.7535788,-0.02301833,-1.318853,-0.4517974,19.62426,-0.5170545,19.62273,5.186055E-10
41.15959,-21.37205,0.7536034,-0.02319201,-1.328804,-0.4551996,19.62392,-0.5196463,19.6224,5.13362E-10
41.16959,-21.37101,0.753628,-0.02336472,-1.3387,-0.4585829,19.62358,-0.5222204,19.62206,5.081308E-10
41.17959,-21.36999,0.7536526,-0.02353618,-1.348523,-0.4619413,19.62324,-0.5247707,19.62173,5.029122E-10
41.18959,-21.36896,0.7536773,-0.02370667,-1.358292,-0.4652808,19.6229,-0.5273034,19.6214,4.977063E-10
41.1996,-21.36795,0.753702,-0.0238759,-1.367988,-0.4685952,19.62256,-0.5298124,19.62107,4.925136E-10
41.2096,-21.36694,0.7537267,-0.02404417,-1.377629,-0.4718909,19.62222,-0.5323041,19.62074,4.873341E-10
41.2196,-21.36594,0.7537513,-0.02421117,-1.387198,-0.4751615,19.62188,-0.5347725,19.62041,4.821682E-10
41.2296,-21.36494,0.753776,-0.02437721,-1.396711,-0.4784133,19.62155,-0.5372236,19.62008,4.770153E-10
41.2396,-21.36395,0.7538007,-0.02454199,-1.406152,-0.4816401,19.62121,-0.5396516,19.61976,4.718771E-10
41.24961,-21.36297,0.7538254,-0.02470549,-1.41552,-0.4848418,19.62087,-0.5420564,19.61943,4.667532E-10
41.25961,-21.362,0.75385,-0.02486804,-1.424834,-0.4880248,19.62053,-0.5444446,19.6191,4.616429E-10
41.26961,-21.36103,0.7538747,-0.02502931,-1.434074,-0.4911827,19.6202,-0.5468097,19.61878,4.565482E-10
41.27961,-21.36007,0.7538994,-0.02518964,-1.44326,-0.4943218,19.61986,-0.5491584,19.61846,4.514667E-10
41.28962,-21.35912,0.7539241,-0.02534869,-1.452373,-0.4974359,19.61953,-0.5514843,19.61813,4.464003E-10
41.29962,-21.35817,0.7539487,-0.02550647,-1.461413,-0.5005249,19.6192,-0.5537876,19.61781,4.413493E-10
41.30962,-21.35723,0.7539733,-0.0256633,-1.470399,-0.5035952,19.61886,-0.5560747,19.61749,4.363138E-10
41.31962,-21.3563,0.7539979,-0.02581885,-1.479311,-0.5066404,19.61853,-0.5583393,19.61717,4.312942E-10
41.32962,-21.35537,0.7540224,-0.02597313,-1.488151,-0.5096607,19.6182,-0.5605817,19.61685,4.262906E-10
41.33963,-21.35445,0.7540469,-0.02612646,-1.496936,-0.5126621,19.61787,-0.5628082,19.61653,4.213023E-10
41.34963,-21.35354,0.7540714,-0.02627852,-1.505648,-0.5156385,19.61754,-0.5650125,19.61621,4.163321E-10
41.35963,-21.35264,0.7540957,-0.0264293,-1.514287,-0.5185899,19.61721,-0.5671948,19.6159,4.113777E-10
41.36963,-21.35174,0.7541201,-0.02657882,-1.522854,-0.5215163,19.61688,-0.5693552,19.61558,4.064386E-10
41.37963,-21.35085,0.7541444,-0.02672738,-1.531366,-0.524424,19.61656,-0.5715002,19.61527,4.015173E-10
41.38964,-21.34997,0.7541687,-0.02687467,-1.539805,-0.5273066,19.61623,-0.5736234,19.61496,3.96614E-10
41.39964,-21.34909,0.7541929,-0.02702068,-1.548171,-0.5301642,19.61591,-0.575725,19.61465,3.917265E-10
41.40964,-21.34822,0.754217,-0.02716543,-1.556464,-0.5329969,19.61558,-0.5778052,19.61434,3.868575E-10
41.41964,-21.34736,0.754241,-0.0273089,-1.564685,-0.5358045,19.61526,-0.5798638,19.61403,3.82007E-10
41.42965,-21.34651,0.754265,-0.02745142,-1.57285,-0.5385934,19.61494,-0.5819124,19.61373,3.78161E-10
41.43965,-21.34566,0.7542889,-0.02759267,-1.580943,-0.5413572,19.61462,-0.5839348,19.61342,3.733377E-10
41.44965,-21.34482,0.7543126,-0.02773264,-1.588963,-0.5440961,19.61431,-0.5859361,19.61312,3.68532E-10
41.45965,-21.34399,0.7543364,-0.02787135,-1.59691,-0.5468099,19.61399,-0.5879163,19.61282,3.637455E-10
41.46965,-21.34317,0.75436,-0.02800878,-1.604785,-0.5494988,19.61368,-0.5898756,19.61252,3.589771E-10
41.47966,-21.34235,0.7543835,-0.02814494,-1.612586,-0.5521627,19.61336,-0.5918142,19.61222,3.542283E-10
41.48966,-21.34154,0.7544069,-0.02827982,-1.620315,-0.5548016,19.61305,-0.5937319,19.61193,3.494978E-10
41.49966,-21.34074,0.7544302,-0.02841344,-1.62797,-0.5574155,19.61274,-0.595629,19.61163,3.447873E-10
41.50966,-21.33995,0.7544535,-0.02854578,-1.635553,-0.5600045,19.61244,-0.5975055,19.61134,3.400948E-10
41.51966,-21.33916,0.7544766,-0.02867717,-1.643081,-0.5625746,19.61213,-0.5993677,19.61105,3.354219E-10
41.52967,-21.33838,0.7544996,-0.02880697,-1.650518,-0.5651135,19.61182,-0.6011924,19.61076,3.285064E-10
41.53967,-21.33761,0.7545225,-0.02893582,-1.6579,-0.5676338,19.61152,-0.6030178,19.61047,3.246604E-10
41.54967,-21.33685,0.7545453,-0.02906339,-1.66521,-0.5701292,19.61122,-0.6048222,19.61019,3.205974E-10
41.55967,-21.33609,0.7545679,-0.02918969,-1.672446,-0.5725995,19.61092,-0.6066071,19.6099,3.167465E-10
41.56968,-21.33534,0.7545905,-0.02931472,-1.67961,-0.5750448,19.61063,-0.6083689,19.60962,3.122854E-10
41.57968,-21.3346,0.7546129,-0.02943848,-1.686701,-0.5774652,19.61033,-0.6101102,19.60934,3.077202E-10
41.58968,-21.33386,0.7546351,-0.02956065,-1.6937,-0.5798542,19.61003,-0.6118149,19.60906,3.010146E-10
41.59968,-21.33314,0.7546572,-0.02968154,-1.700627,-0.5822185,19.60975,-0.6135139,19.60879,2.972456E-10
41.60968,-21.33242,0.7546792,-0.02980117,-1.707481,-0.5845578,19.60946,-0.6151923,19.60852,2.932709E-10
41.61969,-21.33171,0.754701,-0.02991952,-1.714262,-0.5868722,19.60917,-0.6168519,19.60825,2.894999E-10
41.62969,-21.33101,0.7547227,-0.0300366,-1.72097,-0.5891615,19.60889,-0.618489,19.60798,2.851472E-10
41.63969,-21.33032,0.7547442,-0.0301524,-1.727606,-0.5914259,19.60861,-0.620106,19.60772,2.806987E-10
41.64969,-21.32963,0.7547656,-0.03026694,-1.734168,-0.5936654,19.60833,-0.6217037,19.60745,2.762731E-10
41.65969,-21.32895,0.7547868,-0.0303802,-1.740657,-0.5958799,19.60805,-0.6232821,19.60719,2.718686E-10
41.6697,-21.32828,0.7548079,-0.03049219,-1.747074,-0.5980694,19.60777,-0.6248412,19.60693,2.67486E-10
41.6797,-21.32762,0.7548289,-0.03060291,-1.753418,-0.600234,19.6075,-0.6263812,19.60668,2.631274E-10
41.6897,-21.32696,0.7548496,-0.03071236,-1.759688,-0.6023737,19.60723,-0.6279022,19.60642,2.587911E-10
41.6997,-21.32631,0.7548702,-0.03082022,-1.765868,-0.6044822,19.60696,-0.6293979,19.60617,2.544777E-10
41.70971,-21.32567,0.7548906,-0.0309268,-1.771975,-0.6065658,19.6067,-0.6308747,19.60592,2.501869E-10
41.71971,-21.32504,0.7549108,-0.03103211,-1.778009,-0.6086244,19.60644,-0.6323326,19.60568,2.4592E-10
41.72971,-21.32442,0.7549308,-0.03113615,-1.78397,-0.6106581,19.60617,-0.6337718,19.60543,2.416759E-10
41.73971,-21.3238,0.7549506,-0.03123892,-1.789858,-0.6126669,19.60592,-0.6351923,19.60519,2.374559E-10
41.74971,-21.32319,0.7549703,-0.03134041,-1.795673,-0.6146508,19.60566,-0.6365942,19.60495,2.332592E-10
41.75972,-21.3226,0.7549898,-0.03144031,-1.801397,-0.6166034,19.60541,-0.6379627,19.60471,2.272759E-10
41.76972,-21.322,0.7550091,-0.03153895,-1.807049,-0.6185312,19.60516,-0.6393242,19.60448,2.23762E-10
41.77972,-21.32142,0.7550282,-0.03163631,-1.812627,-0.620434,19.60491,-0.6406667,19.60425,2.200803E-10
41.78972,-21.32084,0.7550471,-0.0317324,-1.818132,-0.622312,19.60467,-0.6419914,19.60402,2.165705E-10
41.79972,-21.32028,0.7550659,-0.03182689,-1.823547,-0.6241587,19.60443,-0.643289,19.6038,2.125796E-10
41.80973,-21.31972,0.7550843,-0.03192012,-1.828888,-0.6259806,19.60419,-0.6445681,19.60357,2.085179E-10
41.81973,-21.31917,0.7551026,-0.03201207,-1.834156,-0.6277776,19.60395,-0.6458291,19.60336,2.044808E-10
41.82973,-21.31862,0.7551208,-0.03210275,-1.839352,-0.6295496,19.60372,-0.6470719,19.60314,2.004689E-10
41.83973,-21.31809,0.7551386,-0.03219184,-1.844456,-0.6312904,19.60349,-0.6482904,19.60292,1.964819E-10
41.84974,-21.31756,0.7551563,-0.03227966,-1.849488,-0.6330065,19.60326,-0.6494911,19.60271,1.925203E-10
41.85974,-21.31705,0.7551737,-0.0323662,-1.854447,-0.6346976,19.60304,-0.6506738,19.6025,1.885839E-10
41.86974,-21.31653,0.755191,-0.03245147,-1.859332,-0.6363637,19.60282,-0.6518387,19.6023,1.846732E-10
41.87974,-21.31603,0.755208,-0.03253515,-1.864127,-0.6379988,19.6026,-0.6529724,19.60209,1.792403E-10
41.88974,-21.31554,0.7552248,-0.03261756,-1.868849,-0.6396089,19.60239,-0.6540981,19.60189,1.759267E-10
41.89975,-21.31505,0.7552413,-0.0326987,-1.873497,-0.6411942,19.60218,-0.6552055,19.6017,1.724734E-10
41.90975,-21.31458,0.7552577,-0.03277824,-1.878055,-0.6427483,19.60197,-0.6562894,19.60151,1.691682E-10
41.91975,-21.31411,0.7552738,-0.03285652,-1.88254,-0.6442776,19.60176,-0.6573539,19.60131,1.655109E-10
41.92975,-21.31364,0.7552896,-0.03293352,-1.886952,-0.6457819,19.60156,-0.6584005,19.60113,1.618047E-10
41.93975,-21.31319,0.7553052,-0.03300893,-1.891272,-0.6472551,19.60136,-0.659417,19.60094,1.56807E-10
41.94976,-21.31275,0.7553206,-0.03308307,-1.89552,-0.6487035,19.60117,-0.6604249,19.60076,1.536152E-10
41.95976,-21.31231,0.7553357,-0.03315562,-1.899677,-0.6501206,19.60098,-0.6614088,19.60058,1.503774E-10
41.96976,-21.31189,0.7553506,-0.03322689,-1.903761,-0.651513,19.60079,-0.6623753,19.60041,1.47118E-10
41.97976,-21.31147,0.7553653,-0.03329689,-1.907771,-0.6528804,19.6006,-0.6633232,19.60023,1.435786E-10
41.98977,-21.31106,0.7553797,-0.03336531,-1.911691,-0.6542168,19.60042,-0.6642472,19.60007,1.399954E-10
41.99977,-21.31065,0.7553939,-0.03343245,-1.915538,-0.6555282,19.60024,-0.6651542,19.5999,1.364385E-10
42.00977,-21.31026,0.7554079,-0.03349831,-1.919312,-0.6568148,19.60007,-0.666044,19.59974,1.329077E-10
42.01977,-21.30987,0.7554215,-0.03356259,-1.922995,-0.6580702,19.59989,-0.666905,19.59958,1.282301E-10
42.02977,-21.3095,0.7554349,-0.03362527,-1.926586,-0.6592946,19.59972,-0.6677486,19.59942,1.247768E-10
42.03978,-21.30913,0.7554481,-0.03368669,-1.930105,-0.6604941,19.59956,-0.668577,19.59927,1.217349E-10
42.04978,-21.30877,0.755461,-0.03374683,-1.933551,-0.6616687,19.5994,-0.6693878,19.59912,1.185932E-10
42.05978,-21.30842,0.7554736,-0.03380569,-1.936924,-0.6628184,19.59924,-0.6701822,19.59897,1.155643E-10
42.06978,-21.30807,0.755486,-0.03386297,-1.940205,-0.663937,19.59908,-0.6709471,19.59883,1.111629E-10
42.07978,-21.30774,0.7554981,-0.03391866,-1.943396,-0.6650246,19.59893,-0.6716939,19.59869,1.078568E-10
42.08979,-21.30741,0.75551,-0.03397307,-1.946514,-0.6660873,19.59879,-0.6724254,19.59856,1.049056E-10
42.09979,-21.30709,0.7555215,-0.03402621,-1.949558,-0.6671251,19.59864,-0.6731401,19.59842,1.019231E-10
42.10979,-21.30679,0.7555329,-0.03407776,-1.952512,-0.6681319,19.59851,-0.6738317,19.5983,9.892702E-11
42.11979,-21.30648,0.7555439,-0.03412804,-1.955393,-0.6691137,19.59837,-0.6745055,19.59817,9.575486E-11
42.1298,-21.30619,0.7555546,-0.03417673,-1.958182,-0.6700645,19.59824,-0.6751564,19.59805,9.256006E-11
42.1398,-21.30591,0.7555651,-0.03422414,-1.960899,-0.6709903,19.59811,-0.6757905,19.59793,8.939175E-11
42.1498,-21.30563,0.7555753,-0.03427028,-1.963543,-0.6718914,19.59798,-0.6764083,19.59781,8.624993E-11
42.1598,-21.30536,0.7555853,-0.03431483,-1.966095,-0.6727613,19.59786,-0.6769995,19.5977,8.232885E-11
42.1698,-21.30511,0.7555949,-0.03435779,-1.968557,-0.6736002,19.59774,-0.677572,19.59759,7.926515E-11
