cubeJuliaTimeStep, cubeRomeo.position.x, cubeRomeo.velocity.x,cubeRomeo.mass, cubeRomeoImpulse, cubeRomeoKinetic, cubeJulia.position.x, cubeJulia.velocity.x,cubeJulia.mass, cubeJuliaImpulse, velocityEnd, cubeKineticEnd, forceOnJulia, GesamtImpluls, ImpulsCheck }
4.439997,3.866804,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.459997,3.907604,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.479997,3.948404,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.499997,3.989204,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.519997,4.030004,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.539997,4.070804,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.559997,4.111604,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.579997,4.152404,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.599997,4.193204,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.619997,4.234004,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.639997,4.274805,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.659997,4.315605,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.679996,4.356405,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.699996,4.397205,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.719996,4.438005,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.739996,4.478805,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.759996,4.519605,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.779996,4.560405,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.799996,4.601205,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.819996,4.642005,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.839996,4.682806,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.859996,4.723606,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.879996,4.764406,2.039999,2,4.079998,4.161597,-10.66,0,2,0,1.02,2.080798,2.039999,4.079998,4.079998
4.899996,4.805198,2.0396,2,4.079201,4.15997,-10.66,0,2,0,1.0198,2.079985,2.0396,4.079201,4.079201
4.919996,4.845959,2.038072,2,4.076145,4.153739,-10.66,0,2,0,1.019036,2.076869,2.038072,4.076145,4.076145
4.939996,4.886668,2.035416,2,4.070832,4.142919,-10.66,0,2,0,1.017708,2.071459,2.035416,4.070832,4.070832
4.959996,4.9273,2.031633,2,4.063266,4.127532,-10.66,0,2,0,1.015816,2.063766,2.031633,4.063266,4.063266
4.979996,4.967835,2.026725,2,4.05345,4.107614,-10.66,0,2,0,1.013362,2.053807,2.026725,4.05345,4.05345
4.999996,5.008249,2.020695,2,4.041389,4.083207,-10.66,0,2,0,1.010347,2.041604,2.020695,4.041389,4.041389
5.019996,5.04852,2.013546,2,4.027092,4.054368,-10.66,0,2,0,1.006773,2.027184,2.013546,4.027092,4.027092
5.039996,5.088625,2.005282,2,4.010565,4.021158,-10.66,0,2,0,1.002641,2.010579,2.005282,4.010565,4.010565
5.059996,5.128543,1.995909,2,3.991817,3.983652,-10.66,0,2,0,0.9979544,1.991826,1.995909,3.991817,3.991817
5.079996,5.168252,1.98543,2,3.97086,3.941932,-10.66,0,2,0,0.992715,1.970966,1.98543,3.97086,3.97086
5.099996,5.207729,1.973852,2,3.947704,3.896092,-10.66,0,2,0,0.986926,1.948046,1.973852,3.947704,3.947704
5.119996,5.246953,1.961181,2,3.922363,3.846232,-10.66,0,2,0,0.9805907,1.923116,1.961181,3.922363,3.922363
5.139996,5.285901,1.947425,2,3.89485,3.792464,-10.66,0,2,0,0.9737124,1.896232,1.947425,3.89485,3.89485
5.159996,5.324553,1.93259,2,3.86518,3.734905,-10.66,0,2,0,0.9662951,1.867453,1.93259,3.86518,3.86518
5.179996,5.362887,1.916686,2,3.833371,3.673684,-10.66,0,2,0,0.9583429,1.836842,1.916686,3.833371,3.833371
5.199996,5.400881,1.89972,2,3.79944,3.608936,-10.66,0,2,0,0.94986,1.804468,1.89972,3.79944,3.79944
5.219996,5.438515,1.881702,2,3.763405,3.540804,-10.66,0,2,0,0.9408512,1.770402,1.881702,3.763405,3.763405
5.239996,5.475768,1.862643,2,3.725286,3.46944,-10.66,0,2,0,0.9313216,1.73472,1.862643,3.725286,3.725286
5.259996,5.512619,1.842553,2,3.685106,3.395001,-10.66,0,2,0,0.9212764,1.6975,1.842553,3.685106,3.685106
5.279996,5.549048,1.821442,2,3.642884,3.317652,-10.66,0,2,0,0.9107211,1.658826,1.821442,3.642884,3.642884
5.299996,5.585034,1.799323,2,3.598647,3.237564,-10.66,0,2,0,0.8996617,1.618782,1.799323,3.598647,3.598647
5.319996,5.620559,1.776208,2,3.552416,3.154915,-10.66,0,2,0,0.8881041,1.577458,1.776208,3.552416,3.552416
5.339996,5.655601,1.75211,2,3.504219,3.069888,-10.66,0,2,0,0.8760548,1.534944,1.75211,3.504219,3.504219
5.359996,5.690142,1.727041,2,3.454082,2.982671,-10.66,0,2,0,0.8635206,1.491336,1.727041,3.454082,3.454082
5.379996,5.724162,1.701016,2,3.402033,2.893457,-10.66,0,2,0,0.8505082,1.446728,1.701016,3.402033,3.402033
5.399996,5.757643,1.67405,2,3.3481,2.802443,-10.66,0,2,0,0.837025,1.401222,1.67405,3.3481,3.3481
5.419996,5.790566,1.646157,2,3.292314,2.709832,-10.66,0,2,0,0.8230784,1.354916,1.646157,3.292314,3.292314
5.439996,5.822914,1.617352,2,3.234704,2.615828,-10.66,0,2,0,0.8086761,1.307914,1.617352,3.234704,3.234704
5.459996,5.854667,1.587652,2,3.175304,2.520639,-10.66,0,2,0,0.793826,1.26032,1.587652,3.175304,3.175304
5.479996,5.885808,1.557073,2,3.114146,2.424477,-10.66,0,2,0,0.7785366,1.212238,1.557073,3.114146,3.114146
5.499996,5.916321,1.525632,2,3.051264,2.327553,-10.66,0,2,0,0.762816,1.163777,1.525632,3.051264,3.051264
5.519996,5.946187,1.493346,2,2.986693,2.230083,-10.66,0,2,0,0.7466732,1.115042,1.493346,2.986693,2.986693
5.539996,5.975392,1.460234,2,2.920468,2.132283,-10.66,0,2,0,0.730117,1.066142,1.460234,2.920468,2.920468
5.559996,6.003919,1.426313,2,2.852626,2.034369,-10.66,0,2,0,0.7131565,1.017184,1.426313,2.852626,2.852626
5.579996,6.031751,1.391603,2,2.783205,1.936558,-10.66,0,2,0,0.6958013,0.9682788,1.391603,2.783205,2.783205
5.599996,6.058873,1.356122,2,2.712243,1.839066,-10.66,0,2,0,0.6780608,0.9195328,1.356122,2.712243,2.712243
5.619996,6.085271,1.31989,2,2.63978,1.742109,-10.66,0,2,0,0.6599449,0.8710545,1.31989,2.63978,2.63978
5.639996,6.110929,1.282927,2,2.565855,1.645902,-10.66,0,2,0,0.6414636,0.8229512,1.282927,2.565855,2.565855
5.659996,6.135835,1.245255,2,2.490509,1.550659,-10.66,0,2,0,0.6226273,0.7753294,1.245255,2.490509,2.490509
5.679996,6.159973,1.206892,2,2.413785,1.456589,-10.66,0,2,0,0.6034462,0.7282946,1.206892,2.413785,2.413785
5.699996,6.18333,1.167862,2,2.335724,1.363901,-10.66,0,2,0,0.583931,0.6819507,1.167862,2.335724,2.335724
5.719995,6.205894,1.128185,2,2.25637,1.272802,-10.66,0,2,0,0.5640925,0.6364008,1.128185,2.25637,2.25637
5.739995,6.227652,1.087883,2,2.175767,1.18349,-10.66,0,2,0,0.5439417,0.5917452,1.087883,2.175767,2.175767
5.759995,6.248591,1.04698,2,2.093959,1.096166,-10.66,0,2,0,0.5234898,0.5480832,1.04698,2.093959,2.093959
5.779995,6.268702,1.005496,2,2.010992,1.011022,-10.66,0,2,0,0.5027481,0.5055112,1.005496,2.010992,2.010992
5.799995,6.287971,0.963456,2,1.926912,0.9282474,-10.66,0,2,0,0.481728,0.4641237,0.963456,1.926912,1.926912
5.819995,6.306388,0.9208824,2,1.841765,0.8480244,-10.66,0,2,0,0.4604412,0.4240122,0.9208824,1.841765,1.841765
5.839995,6.323945,0.877799,2,1.755598,0.7705311,-10.66,0,2,0,0.4388995,0.3852655,0.877799,1.755598,1.755598
5.859995,6.340629,0.8342296,2,1.668459,0.695939,-10.66,0,2,0,0.4171148,0.3479695,0.8342296,1.668459,1.668459
5.879995,6.356433,0.7901983,2,1.580397,0.6244134,-10.66,0,2,0,0.3950992,0.3122067,0.7901983,1.580397,1.580397
5.899995,6.371347,0.7457296,2,1.491459,0.5561126,-10.66,0,2,0,0.3728648,0.2780563,0.7457296,1.491459,1.491459
5.919995,6.385365,0.700848,2,1.401696,0.491188,-10.66,0,2,0,0.350424,0.245594,0.700848,1.401696,1.401696
5.939995,6.398476,0.6555784,2,1.311157,0.4297831,-10.66,0,2,0,0.3277892,0.2148915,0.6555784,1.311157,1.311157
5.959995,6.410675,0.6099459,2,1.219892,0.372034,-10.66,0,2,0,0.3049729,0.186017,0.6099459,1.219892,1.219892
5.979995,6.421955,0.5639756,2,1.127951,0.3180685,-10.66,0,2,0,0.2819878,0.1590343,0.5639756,1.127951,1.127951
5.999995,6.432309,0.5176932,2,1.035386,0.2680062,-10.66,0,2,0,0.2588466,0.1340031,0.5176932,1.035386,1.035386
6.019995,6.441731,0.4711241,2,0.9422481,0.2219579,-10.66,0,2,0,0.235562,0.1109789,0.4711241,0.9422481,0.9422481
6.039995,6.450217,0.4242941,2,0.8485883,0.1800255,-10.66,0,2,0,0.2121471,0.09001276,0.4242941,0.8485883,0.8485883
6.059995,6.457761,0.3772293,2,0.7544587,0.142302,-10.66,0,2,0,0.1886147,0.07115099,0.3772293,0.7544587,0.7544587
6.079995,6.46436,0.3299557,2,0.6599113,0.1088707,-10.66,0,2,0,0.1649778,0.05443537,0.3299557,0.6599113,0.6599113
6.099995,6.47001,0.2824993,2,0.5649987,0.07980588,-10.66,0,2,0,0.1412497,0.03990294,0.2824993,0.5649987,0.5649987
6.119995,6.474708,0.2348866,2,0.4697732,0.05517172,-10.66,0,2,0,0.1174433,0.02758586,0.2348866,0.4697732,0.4697732
6.139995,6.478451,0.1871438,2,0.3742876,0.03502281,-10.66,0,2,0,0.09357191,0.01751141,0.1871438,0.3742876,0.3742876
6.159995,6.481237,0.1392974,2,0.2785949,0.01940377,-10.66,0,2,0,0.06964871,0.009701886,0.1392974,0.2785949,0.2785949
6.179995,6.483065,0.09137392,2,0.1827478,0.008349193,-10.66,0,2,0,0.04568696,0.004174597,0.09137392,0.1827478,0.1827478
6.199995,6.483932,0.04339982,2,0.08679964,0.001883544,-10.66,0,2,0,0.02169991,0.0009417721,0.04339982,0.08679964,0.08679964
6.219995,6.48384,-0.004598309,2,0.009196618,2.114444E-05,-10.66,0,2,0,0.002299154,1.057222E-05,0.004598309,0.009196618,0.009196618
6.239995,6.482789,-0.05259389,2,0.1051878,0.002766117,-10.66,0,2,0,0.02629695,0.001383059,0.05259389,0.1051878,0.1051878
6.259995,6.480777,-0.1005604,2,0.2011207,0.01011238,-10.66,0,2,0,0.05028018,0.005056192,0.1005604,0.2011207,0.2011207
6.279995,6.477808,-0.1484711,2,0.2969423,0.02204368,-10.66,0,2,0,0.07423557,0.01102184,0.1484711,0.2969423,0.2969423
6.299995,6.473882,-0.1962997,2,0.3925994,0.03853358,-10.66,0,2,0,0.09814986,0.01926679,0.1962997,0.3925994,0.3925994
6.319995,6.469002,-0.2440196,2,0.4880393,0.05954558,-10.66,0,2,0,0.1220098,0.02977279,0.2440196,0.4880393,0.4880393
6.339995,6.46317,-0.2916045,2,0.5832089,0.08503316,-10.66,0,2,0,0.1458022,0.04251658,0.2916045,0.5832089,0.5832089
6.359995,6.456389,-0.3390278,2,0.6780556,0.1149399,-10.66,0,2,0,0.1695139,0.05746993,0.3390278,0.6780556,0.6780556
6.379995,6.448664,-0.3862635,2,0.772527,0.1491995,-10.66,0,2,0,0.1931317,0.07459974,0.3862635,0.772527,0.772527
6.399995,6.439998,-0.4332853,2,0.8665707,0.1877362,-10.66,0,2,0,0.2166427,0.09386808,0.4332853,0.8665707,0.8665707
6.419995,6.430397,-0.4800673,2,0.9601346,0.2304646,-10.66,0,2,0,0.2400336,0.1152323,0.4800673,0.9601346,0.9601346
6.439995,6.419865,-0.5265834,2,1.053167,0.2772901,-10.66,0,2,0,0.2632917,0.1386451,0.5265834,1.053167,1.053167
6.459995,6.408409,-0.5728081,2,1.145616,0.3281091,-10.66,0,2,0,0.286404,0.1640546,0.5728081,1.145616,1.145616
6.479995,6.396035,-0.6187156,2,1.237431,0.382809,-10.66,0,2,0,0.3093578,0.1914045,0.6187156,1.237431,1.237431
6.499995,6.382749,-0.6642805,2,1.328561,0.4412686,-10.66,0,2,0,0.3321403,0.2206343,0.6642805,1.328561,1.328561
6.519995,6.368559,-0.7094777,2,1.418955,0.5033587,-10.66,0,2,0,0.3547389,0.2516793,0.7094777,1.418955,1.418955
6.539995,6.353474,-0.7542821,2,1.508564,0.5689415,-10.66,0,2,0,0.3771411,0.2844708,0.7542821,1.508564,1.508564
6.559995,6.3375,-0.7986689,2,1.597338,0.637872,-10.66,0,2,0,0.3993345,0.318936,0.7986689,1.597338,1.597338
6.579995,6.320648,-0.8426136,2,1.685227,0.7099977,-10.66,0,2,0,0.4213068,0.3549988,0.8426136,1.685227,1.685227
6.599995,6.302926,-0.8860917,2,1.772183,0.7851585,-10.66,0,2,0,0.4430459,0.3925793,0.8860917,1.772183,1.772183
6.619995,6.284345,-0.9290793,2,1.858159,0.8631883,-10.66,0,2,0,0.4645396,0.4315942,0.9290793,1.858159,1.858159
6.639995,6.264914,-0.9715525,2,1.943105,0.9439142,-10.66,0,2,0,0.4857762,0.4719571,0.9715525,1.943105,1.943105
6.659995,6.244644,-1.013488,2,2.026976,1.027158,-10.66,0,2,0,0.5067439,0.5135788,1.013488,2.026976,2.026976
6.679995,6.223547,-1.054862,2,2.109724,1.112734,-10.66,0,2,0,0.527431,0.5563669,1.054862,2.109724,2.109724
6.699995,6.201633,-1.095652,2,2.191304,1.200454,-10.66,0,2,0,0.5478261,0.6002269,1.095652,2.191304,2.191304
6.719995,6.178917,-1.135836,2,2.271672,1.290123,-10.66,0,2,0,0.5679179,0.6450616,1.135836,2.271672,2.271672
6.739995,6.155409,-1.175391,2,2.350781,1.381543,-10.66,0,2,0,0.5876954,0.6907717,1.175391,2.350781,2.350781
6.759995,6.131124,-1.214295,2,2.42859,1.474512,-10.66,0,2,0,0.6071474,0.7372559,1.214295,2.42859,2.42859
6.779994,6.106073,-1.252527,2,2.505053,1.568823,-10.66,0,2,0,0.6262633,0.7844114,1.252527,2.505053,2.505053
6.799994,6.080272,-1.290065,2,2.58013,1.664267,-10.66,0,2,0,0.6450324,0.8321336,1.290065,2.58013,2.58013
6.819994,6.053734,-1.326889,2,2.653778,1.760634,-10.66,0,2,0,0.6634445,0.8803171,1.326889,2.653778,2.653778
6.839994,6.026474,-1.362978,2,2.725957,1.85771,-10.66,0,2,0,0.6814892,0.9288551,1.362978,2.725957,2.725957
6.859994,5.998508,-1.398313,2,2.796627,1.95528,-10.66,0,2,0,0.6991567,0.9776402,1.398313,2.796627,2.796627
6.879994,5.969851,-1.432874,2,2.865748,2.053128,-10.66,0,2,0,0.7164371,1.026564,1.432874,2.865748,2.865748
6.899994,5.940518,-1.466642,2,2.933283,2.151038,-10.66,0,2,0,0.7333208,1.075519,1.466642,2.933283,2.933283
6.919994,5.910526,-1.499597,2,2.999194,2.248792,-10.66,0,2,0,0.7497986,1.124396,1.499597,2.999194,2.999194
6.939994,5.879891,-1.531722,2,3.063445,2.346174,-10.66,0,2,0,0.7658612,1.173087,1.531722,3.063445,3.063445
6.959994,5.848631,-1.563,2,3.125999,2.442968,-10.66,0,2,0,0.7814999,1.221484,1.563,3.125999,3.125999
6.979994,5.816763,-1.593412,2,3.186823,2.538961,-10.66,0,2,0,0.7967058,1.26948,1.593412,3.186823,3.186823
6.999994,5.784304,-1.622941,2,3.245883,2.633939,-10.66,0,2,0,0.8114707,1.31697,1.622941,3.245883,3.245883
7.019994,5.751273,-1.651573,2,3.303145,2.727692,-10.66,0,2,0,0.8257864,1.363846,1.651573,3.303145,3.303145
7.039994,5.717687,-1.67929,2,3.358579,2.820014,-10.66,0,2,0,0.8396448,1.410007,1.67929,3.358579,3.358579
7.059994,5.683565,-1.706077,2,3.412153,2.910698,-10.66,0,2,0,0.8530384,1.455349,1.706077,3.412153,3.412153
7.079994,5.648927,-1.731919,2,3.463839,2.999545,-10.66,0,2,0,0.8659597,1.499772,1.731919,3.463839,3.463839
7.099994,5.613791,-1.756803,2,3.513606,3.086357,-10.66,0,2,0,0.8784016,1.543179,1.756803,3.513606,3.513606
7.119994,5.578176,-1.780714,2,3.561429,3.170943,-10.66,0,2,0,0.8903571,1.585472,1.780714,3.561429,3.561429
7.139994,5.542103,-1.80364,2,3.607279,3.253116,-10.66,0,2,0,0.9018198,1.626558,1.80364,3.607279,3.607279
7.159994,5.505592,-1.825566,2,3.651133,3.332692,-10.66,0,2,0,0.9127831,1.666346,1.825566,3.651133,3.651133
7.179994,5.468662,-1.846482,2,3.692965,3.409497,-10.66,0,2,0,0.9232411,1.704748,1.846482,3.692965,3.692965
7.199994,5.431335,-1.866376,2,3.732752,3.48336,-10.66,0,2,0,0.933188,1.74168,1.866376,3.732752,3.732752
7.219994,5.39363,-1.885237,2,3.770473,3.554117,-10.66,0,2,0,0.9426183,1.777058,1.885237,3.770473,3.770473
7.239994,5.355569,-1.903053,2,3.806107,3.621612,-10.66,0,2,0,0.9515266,1.810806,1.903053,3.806107,3.806107
7.259994,5.317173,-1.919816,2,3.839633,3.685695,-10.66,0,2,0,0.9599082,1.842848,1.919816,3.839633,3.839633
7.279994,5.278462,-1.935517,2,3.871033,3.746225,-10.66,0,2,0,0.9677584,1.873112,1.935517,3.871033,3.871033
7.299994,5.23946,-1.950145,2,3.900291,3.803067,-10.66,0,2,0,0.9750727,1.901534,1.950145,3.900291,3.900291
7.319994,5.200186,-1.963695,2,3.927389,3.856096,-10.66,0,2,0,0.9818473,1.928048,1.963695,3.927389,3.927389
7.339994,5.160663,-1.976156,2,3.952313,3.905195,-10.66,0,2,0,0.9880782,1.952597,1.976156,3.952313,3.952313
7.359994,5.120912,-1.987524,2,3.975049,3.950253,-10.66,0,2,0,0.9937621,1.975126,1.987524,3.975049,3.975049
7.379994,5.080956,-1.997792,2,3.995584,3.991172,-10.66,0,2,0,0.9988959,1.995586,1.997792,3.995584,3.995584
7.399994,5.040817,-2.006953,2,4.013906,4.027861,-10.66,0,2,0,1.003477,2.013931,2.006953,4.013906,4.013906
7.419994,5.000517,-2.015003,2,4.030007,4.060239,-10.66,0,2,0,1.007502,2.030119,2.015003,4.030007,4.030007
7.439994,4.960079,-2.021938,2,4.043876,4.088233,-10.66,0,2,0,1.010969,2.044117,2.021938,4.043876,4.043876
7.459994,4.919524,-2.027753,2,4.055507,4.111784,-10.66,0,2,0,1.013877,2.055892,2.027753,4.055507,4.055507
7.479994,4.878875,-2.032446,2,4.064892,4.130837,-10.66,0,2,0,1.016223,2.065419,2.032446,4.064892,4.064892
7.499994,4.838154,-2.036014,2,4.072027,4.145351,-10.66,0,2,0,1.018007,2.072676,2.036014,4.072027,4.072027
7.519994,4.797385,-2.038454,2,4.076908,4.155294,-10.66,0,2,0,1.019227,2.077647,2.038454,4.076908,4.076908
7.539994,4.75659,-2.039766,2,4.079531,4.160644,-10.66,0,2,0,1.019883,2.080322,2.039766,4.079531,4.079531
7.559994,4.715791,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.579994,4.674992,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.599994,4.634192,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.619994,4.593393,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.639994,4.552594,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.659994,4.511795,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.679994,4.470996,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.699994,4.430197,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.719994,4.389398,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.739994,4.348598,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.759994,4.307799,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.779994,4.267,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.799994,4.226201,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.819993,4.185402,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.839993,4.144603,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.859993,4.103804,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.879993,4.063004,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.899993,4.022205,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.919993,3.981406,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.939993,3.940608,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.959993,3.899809,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.979993,3.85901,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
7.999993,3.818211,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.019994,3.777412,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.039994,3.736613,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.059995,3.695814,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.079995,3.655015,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.099996,3.614216,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.119996,3.573417,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.139997,3.532619,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.159997,3.49182,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.179997,3.451021,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.199998,3.410222,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.219998,3.369423,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.239999,3.328624,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.259999,3.287825,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.28,3.247026,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.3,3.206227,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.320001,3.165428,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.340001,3.124629,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.360002,3.083831,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.380002,3.043032,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.400002,3.002233,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.420003,2.961434,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.440003,2.920635,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.460004,2.879836,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.480004,2.839037,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.500005,2.798238,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.520005,2.757439,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.540006,2.71664,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.560006,2.675842,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.580007,2.635043,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.600007,2.594244,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.620008,2.553445,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.640008,2.512646,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
8.660008,2.471847,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
